 , date, time, times, wifi_ssid_name, stutus_result   , play youtube, local host      , bytes transmitted, average cpu load, (Mb)          , (MB/s)          
  ,2021-05-11, 19:41:22 ,74 ,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,113327110 ,49.90502281959978 ,906.2860685063927 ,108.03771835641773
  ,2021-05-11, 19:42:45 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320 ,40.65245842945088 ,919.4862546688898 ,109.61130317078707
  ,2021-05-11, 19:44:00 ,75 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,108741620 ,57.76763128467359 ,865.8807090335418 ,103.22102415961525
  ,2021-05-11, 19:45:28 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320 ,44.62050695146932 ,919.0749191561529 ,109.5622681565467
  ,2021-05-11, 19:46:47 ,76 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117912600 ,45.22545179649888 ,939.5051963546207 ,111.99774698670157
  ,2021-05-11, 19:48:23 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,108741620 ,42.087484611009934 ,869.8417099732046 ,103.69321226754244
  ,2021-05-11, 19:49:39 ,77 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,110051760 ,62.401738872399505 ,880.2680089154518 ,104.93612395709178
  ,2021-05-11, 19:50:52 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,114637250 ,49.56840732308419 ,914.3175338857858 ,108.99514363834689
  ,2021-05-11, 19:51:59 ,78 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117912600 ,37.44380640849882 ,941.4637992168449 ,112.23123064241945
  ,2021-05-11, 19:53:26 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115947390 ,59.06986106954899 ,926.5062266801583 ,110.44814904691675
  ,2021-05-11, 19:54:35 ,79 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180 ,41.10812499543252 ,908.3197110229704 ,108.28014743601923
  ,2021-05-11, 19:55:44 ,    ,CBN_CH8679G_Nelson-5G ,Connecting ,Played ,10.118.252.82 ,116602460 ,47.12540953700667 ,932.7107159738285 ,111.18778180764062
  ,2021-05-11, 19:56:53 ,80 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115292320 ,57.988460824686086 ,921.8802907838716 ,109.89669451521296
  ,2021-05-11, 19:58:17 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320 ,61.603457918363624 ,918.1855709779779 ,109.45624959206319
  ,2021-05-11, 19:59:29 ,81 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117257530 ,45.89708352420217 ,936.4990747790587 ,111.63938936937555
  ,2021-05-11, 20:00:50 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113982180 ,45.40521539642748 ,910.571790189804 ,108.54861619350959
  ,2021-05-11, 20:02:03 ,82 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,119222740 ,47.296710040948774 ,950.2706593287951 ,113.28109017953814
  ,2021-05-11, 20:03:24 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670 ,45.59678268073691 ,944.3504052092729 ,112.57534089198982
  ,2021-05-11, 20:04:32 ,83 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,114637250 ,47.21975869305254 ,916.9915282530168 ,109.31390860712727
  ,2021-05-11, 20:05:54 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117257530 ,40.05093158499092 ,937.962738303914 ,111.81387165831494
  ,2021-05-11, 20:07:16 ,84 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,112016970 ,59.408318998507156 ,893.1679061895552 ,106.4739115464157
  ,2021-05-11, 20:08:34 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600 ,44.35010595591637 ,940.7664771599221 ,112.14810337542559
  ,2021-05-11, 20:09:45 ,85 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110 ,48.838653061605534 ,905.5891518327703 ,107.95463941487913
  ,2021-05-11, 20:10:55 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,117257530 ,48.507170657900645 ,935.7843115593774 ,111.55418295376032
  ,2021-05-11, 20:11:59 ,86 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117257530 ,59.920954920036195 ,937.5164126017332 ,111.76066548844972
  ,2021-05-11, 20:13:18 ,    ,CBN_CH8679G_Nelson-5G ,Connecting ,Played ,10.118.252.82 ,117257530 ,50.26298959068455 ,933.093445920785 ,111.23340677270711
  ,2021-05-11, 20:14:27 ,87 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117257530 ,45.61595825879215 ,937.9495458239977 ,111.81229899215671
  ,2021-05-11, 20:15:47 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670 ,63.65470461022653 ,945.5893691097062 ,112.72303689833954
  ,2021-05-11, 20:16:58 ,88 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,116602460 ,47.8215860684022 ,931.9744311253355 ,111.10000981394475
  ,2021-05-11, 20:18:19 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740 ,42.647102407652326 ,949.224659256988 ,113.15639725410796
  ,2021-05-11, 20:19:29 ,89 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180 ,51.224847571387585 ,907.6594406444308 ,108.2014370732821
  ,2021-05-11, 20:20:47 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117257530 ,51.601249285346405 ,937.958042632932 ,111.81331189071321
  ,2021-05-11, 20:21:59 ,90 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110 ,33.74370718164896 ,902.8368208030219 ,107.62653598821424
  ,2021-05-11, 20:23:20 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,116602460 ,62.54344065053462 ,932.5808818901944 ,111.17230437877112
  ,2021-05-11, 20:24:30 ,91 ,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,116602460 ,59.22723532638508 ,931.9111657967037 ,111.09246799906536
  ,2021-05-11, 20:30:12 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,IGNORE ,10.118.252.82 ,118567670 ,54.48079949764576 ,946.2807386903198 ,112.8054545748615
  ,2021-05-11, 20:31:31 ,92 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112016970 ,43.46265726162877 ,894.6963290887711 ,106.65611375436438
  ,2021-05-11, 20:32:55 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,114637250 ,53.020881559692256 ,916.8971017254626 ,109.3026520878628
  ,2021-05-11, 20:34:18 ,93 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,106776410 ,46.42373149095021 ,851.9554070944617 ,101.5609988086774
  ,2021-05-11, 20:35:39 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112016970 ,40.304851265678785 ,892.2517467306214 ,106.36469682820099
  ,2021-05-11, 20:36:54 ,94 ,CBN_CH8679G_Nelson-24G ,Disconnected ,Played ,10.118.252.82 ,116602460 ,44.32249370878289 ,930.3579812590377 ,110.90731397378894
  ,2021-05-11, 20:38:09 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,103501060 ,82.41851261270125 ,826.053981776897 ,98.47330829821789
  ,2021-05-11, 20:39:30 ,95 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,103501060 ,72.84942603847144 ,825.6034984954126 ,98.41960650627763
  ,2021-05-11, 20:41:02 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,108741620 ,44.692707186033395 ,869.2602336743672 ,103.62389489106741
  ,2021-05-11, 20:42:18 ,96 ,CBN_CH8679G_Nelson-24G ,Disconnected ,Played ,10.118.252.82 ,99570640 ,83.34991093651057 ,793.7955534333079 ,94.62780397335385
  ,2021-05-11, 20:43:49 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,116602460 ,41.39037413336718 ,923.6313809708857 ,110.10544073234627
  ,2021-05-11, 20:45:09 ,97 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,110706830 ,44.37045299415652 ,880.9011847154843 ,105.0116043943744
  ,2021-05-11, 20:46:31 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320 ,43.714398891235234 ,922.0314582860505 ,109.91471508575087
  ,2021-05-11, 20:47:45 ,98 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,114637250 ,49.8917490814509 ,913.5716164877565 ,108.90622335526425
  ,2021-05-11, 20:49:18 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,109396690 ,50.59266327593694 ,875.0781738530704 ,104.31744740641957
  ,2021-05-11, 20:50:36 ,99 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115292320 ,45.9991291127557 ,920.2257484447282 ,109.699457698432
  ,2021-05-11, 20:51:51 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,114637250 ,44.48095887879427 ,916.0426834929852 ,109.20079749738994
  ,2021-05-11, 20:53:10 ,100 ,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,112672040 ,46.87736911575985 ,897.7278792979163 ,107.0175027010341
  ,2021-05-11, 20:54:38 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117257530 ,42.49266650102168 ,933.6450024246851 ,111.29915743168415
  ,2021-05-11, 20:55:52 ,101 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110 ,45.07885019349769 ,905.9112534967294 ,107.9930369254028
  ,2021-05-11, 20:57:19 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113982180 ,50.09940841142754 ,910.0546036529558 ,108.48696275388669
  ,2021-05-11, 20:58:38 ,102 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110 ,46.69714371014466 ,906.0053599065839 ,108.00425528366374
  ,2021-05-11, 20:59:51 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,95640220 ,84.67937309251352 ,763.3507471881276 ,90.99850025035472
  ,2021-05-11, 21:01:10 ,103 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112672040 ,58.568839962669536 ,897.0462574844954 ,106.93624704891388
  ,2021-05-11, 21:02:28 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740 ,45.50127818319635 ,950.3993417762861 ,113.29643032268119
  ,2021-05-11, 21:03:34 ,104 ,CBN_CH8679G_Nelson-24G ,Disconnected ,Played ,10.118.252.82 ,119222740 ,54.819511385802166 ,950.9187149364348 ,113.35834442811426
  ,2021-05-11, 21:04:46 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,115292320 ,50.47522698916978 ,919.2773734301427 ,109.58640258671554
  ,2021-05-11, 21:06:00 ,105 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180 ,52.98396798288796 ,910.6446378409339 ,108.55730031024622
  ,2021-05-11, 21:07:23 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600 ,46.92423422022457 ,941.0470726010615 ,112.181552958615
  ,2021-05-11, 21:08:32 ,106 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117912600 ,54.6048654731006 ,943.10000666076 ,112.42628176936626
  ,2021-05-11, 21:09:53 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117257530 ,43.578533183172446 ,936.0646074183999 ,111.58759682397842
  ,2021-05-11, 21:11:03 ,107 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117912600 ,58.31289734427936 ,941.5081583239615 ,112.23651866006392
  ,2021-05-11, 21:12:21 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,106121340 ,59.743203044696116 ,844.7058086085265 ,100.69677932364064
  ,2021-05-11, 21:13:29 ,108 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117257530 ,50.62634639678988 ,936.3729263057568 ,111.62435129949532
  ,2021-05-11, 21:14:49 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117257530 ,42.0496433551481 ,934.1053899189898 ,111.35403989779827
  ,2021-05-11, 21:15:58 ,109 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112672040 ,45.11380368642339 ,897.7029392563873 ,107.01452961640207
  ,2021-05-11, 21:17:17 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115947390 ,56.673187970414396 ,925.8866406580341 ,110.37428863740374
  ,2021-05-11, 21:18:20 ,110 ,CBN_CH8679G_Nelson-24G ,Connecting ,IGNORE ,10.118.252.82 ,111361900 ,47.0998393893293 ,888.5813273628576 ,105.92714874301643
  ,2021-05-11, 21:19:36 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,108086550 ,88.9538877921176 ,859.4830072117479 ,102.45835867068146
  ,2021-05-11, 21:25:18 ,111 ,CBN_CH8679G_Nelson-24G ,Scanning ,IGNORE ,10.118.252.82 ,115292320 ,52.98424833892844 ,921.9218129646441 ,109.90164434488347
  ,2021-05-11, 21:26:35 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110706830 ,51.53671959806808 ,884.443836846206 ,105.4339214380033
  ,2021-05-11, 21:27:46 ,112 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180 ,48.699367559902356 ,907.544858799227 ,108.18777785291992
  ,2021-05-11, 21:29:10 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600 ,44.63350515173748 ,939.7138357479275 ,112.02261874054999
  ,2021-05-11, 21:30:00 ,113 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112672040 ,37.61372887727544 ,896.9934750090704 ,106.92995488751774
  ,2021-05-11, 21:31:20 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119877810 ,52.522761480344705 ,957.1521294357929 ,114.10142534205829
  ,2021-05-11, 21:32:28 ,114 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390 ,53.0110326793545 ,924.9227509200329 ,110.25938402653132
  ,2021-05-11, 21:33:46 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117257530 ,39.03023535592835 ,933.9284516629938 ,111.33294721400664
  ,2021-05-11, 21:34:57 ,115 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390 ,76.62532947463558 ,925.1046334385711 ,110.28106611234797
  ,2021-05-11, 21:36:23 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110 ,49.38477723481634 ,905.5710363748836 ,107.95247988401456
  ,2021-05-11, 21:37:50 ,116 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,109396690 ,43.053106830925266 ,875.0965321087198 ,104.31963588103292
  ,2021-05-11, 21:39:12 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,109396690 ,48.90335467564829 ,874.4338284508553 ,104.2406354487962
  ,2021-05-11, 21:40:29 ,117 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112016970 ,45.21224520710236 ,895.9565389573228 ,106.80634247747932
  ,2021-05-11, 21:42:01 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,114637250 ,55.133616862176936 ,915.8029990683855 ,109.17222488741702
  ,2021-05-11, 21:43:21 ,118 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,104811200 ,74.91624857143658 ,836.3585756160714 ,99.70171160889524
  ,2021-05-11, 21:44:42 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115947390 ,40.958087291664086 ,923.3786460793699 ,110.07531238548397
  ,2021-05-11, 21:46:09 ,119 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,117912600 ,41.57949172576832 ,942.095077578249 ,112.3064848873912
  ,2021-05-11, 21:47:28 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,115292320 ,57.783672097729585 ,918.5221733207178 ,109.49637571820233
  ,2021-05-11, 21:48:44 ,120 ,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,117257530 ,59.10793798868802 ,933.4777616881848 ,111.279220782302
  ,2021-05-11, 21:50:13 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110 ,38.99654740704166 ,903.5232802448093 ,107.70836833057514
  ,2021-05-11, 21:51:37 ,121 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,117912600 ,59.75743821400267 ,943.2045524346252 ,112.43874459679427
  ,2021-05-11, 21:53:00 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110 ,58.410520811587816 ,904.4869396088133 ,107.82324547872702
  ,2021-05-11, 21:54:12 ,122 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,106776410 ,87.5782248288064 ,853.4287218296439 ,101.73663161154317
  ,2021-05-11, 21:55:39 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740 ,58.397984958101624 ,950.2279986307999 ,113.2760046280384
  ,2021-05-11, 21:56:58 ,123 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110 ,44.26398951970556 ,903.7339320755837 ,107.73347998566432
  ,2021-05-11, 21:58:30 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113982180 ,50.16886143134239 ,911.7235389522947 ,108.68591534522709
  ,2021-05-11, 22:00:00 ,124 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,117912600 ,40.51620792617726 ,939.7399500886063 ,112.0257318125494
  ,2021-05-11, 22:01:16 ,    ,CBN_CH8679G_Nelson-5G ,Connecting ,Played ,10.118.252.82 ,114637250 ,53.19968917674289 ,912.8932061060042 ,108.82535053563169
  ,2021-05-11, 22:02:32 ,125 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,120532880 ,47.4118523400355 ,959.8390382377975 ,114.421729831433
  ,2021-05-11, 22:03:56 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600 ,40.55768161250371 ,941.0571449265324 ,112.18275367337851
  ,2021-05-11, 22:05:22 ,126 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,119222740 ,54.14096738879716 ,953.4825290901348 ,113.66397489191708
  ,2021-05-11, 22:06:14 ,    ,CBN_CH8679G_Nelson-5G ,Connecting ,Played ,10.118.252.82 ,111361900 ,49.67374316676535 ,890.8087591590457 ,106.19267930496285
  ,2021-05-11, 22:07:28 ,127 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,109396690 ,39.20088534636618 ,867.0510354861634 ,103.36053794457477
  ,2021-05-11, 22:08:52 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600 ,51.87184568595791 ,943.1442952665554 ,112.43156138259833
  ,2021-05-11, 22:10:09 ,128 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,114637250 ,49.68319820010257 ,913.8209887267496 ,108.93595084270831
  ,2021-05-11, 22:11:27 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,106776410 ,55.059284500608165 ,850.849511728467 ,101.42916580777967
  ,2021-05-11, 22:12:46 ,129 ,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,113982180 ,42.71019591388826 ,909.1453745592296 ,108.37857419958468
  ,2021-05-11, 22:14:12 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670 ,61.84886182493832 ,947.3657088039197 ,112.93479309128757
  ,2021-05-11, 22:15:25 ,130 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,114637250 ,44.6549494377165 ,912.4808854959298 ,108.77619808863756
  ,2021-05-11, 22:16:45 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119877810 ,44.38155938521304 ,954.8697578195414 ,113.82934544319407
  ,2021-05-11, 22:17:56 ,131 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,116602460 ,48.96240071363328 ,928.2749151516155 ,110.65899314303583
  ,2021-05-11, 22:19:12 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113982180 ,67.49673314896278 ,910.2408704228354 ,108.50916748319095
  ,2021-05-11, 22:20:23 ,132 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,100880780 ,76.16246683639766 ,806.1861013920857 ,96.10487239266463
  ,2021-05-11, 22:21:48 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670 ,57.26508826256009 ,944.4905234306921 ,112.59204428561831
  ,2021-05-11, 22:22:58 ,133 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,110706830 ,78.26649804323796 ,884.7652980503987 ,105.47224259977325
  ,2021-05-11, 22:24:23 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670 ,42.495783526042494 ,945.2773020857173 ,112.68583561011759
  ,2021-05-11, 22:25:41 ,134 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,119877810 ,47.47571264821392 ,955.3870788040655 ,113.8910149102289
  ,2021-05-11, 22:26:58 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112672040 ,88.30641904968769 ,899.699319648806 ,107.2525167046554
  ,2021-05-11, 22:28:10 ,135 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390 ,45.47131418894345 ,927.4594921463082 ,110.56178714588978
  ,2021-05-11, 22:29:20 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,117257530 ,45.4403224935795 ,935.7843115593774 ,111.55418295376032
  ,2021-05-11, 22:30:45 ,136 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,113982180 ,46.76845131505187 ,907.3876789064108 ,108.16904054956565
  ,2021-05-11, 22:32:04 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115947390 ,53.60070439013743 ,927.3750415251618 ,110.5517198473408
  ,2021-05-11, 22:33:16 ,137 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390 ,43.18194258253355 ,925.7229526759328 ,110.35477550934944
  ,2021-05-11, 22:34:32 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,116602460 ,36.91307896837544 ,932.7256136341459 ,111.18955774714303
  ,2021-05-11, 22:35:49 ,138 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,117912600 ,44.36428738977375 ,941.3381377764571 ,112.21625063138688
  ,2021-05-11, 22:37:10 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117257530 ,43.57332986477259 ,935.3571778583857 ,111.5032646487219
  ,2021-05-11, 22:38:17 ,139 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110 ,41.01429011905443 ,902.1959241444064 ,107.55013515286521
  ,2021-05-11, 22:39:41 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670 ,51.6449260035998 ,947.9715786132231 ,113.0070184008149
  ,2021-05-11, 22:40:52 ,140 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180 ,52.08898358306856 ,910.0909846581598 ,108.49129970767018
  ,2021-05-11, 22:42:18 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740 ,33.75129762213106 ,953.6464092549716 ,113.68351092993873
  ,2021-05-11, 22:43:27 ,141 ,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,115292320 ,74.71277455475544 ,921.4971012269357 ,109.85101476036735
  ,2021-05-11, 22:44:32 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,IGNORE ,10.118.252.82 ,113327110 ,61.25425308127797 ,903.9880903990086 ,107.76377801883324
  ,2021-05-11, 22:45:43 ,142 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117912600 ,55.66502371257931 ,938.6236866930283 ,111.892662846211
  ,2021-05-11, 22:47:08 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600 ,41.12889789734229 ,939.4463031796885 ,111.99072637315852
  ,2021-05-11, 22:48:20 ,143 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180 ,43.04972680274575 ,909.329539677886 ,108.40052839253974
  ,2021-05-11, 22:49:42 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320 ,51.83509525794099 ,920.5231057242605 ,109.7349054484678
  ,2021-05-11, 22:51:01 ,144 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390 ,51.30438155469278 ,925.4661915498255 ,110.32416719792192
  ,2021-05-11, 22:52:32 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110 ,41.72743815199122 ,906.0968949855065 ,108.01516711539108
  ,2021-05-11, 22:53:53 ,145 ,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,113982180 ,39.400335048885324 ,911.5929363770936 ,108.67034630502386
  ,2021-05-11, 22:55:05 ,    ,CBN_CH8679G_Nelson-5G ,Connecting ,Played ,10.118.252.82 ,112672040 ,41.16037589565506 ,897.1803699361354 ,106.95223449899382
  ,2021-05-11, 22:56:22 ,146 ,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180 ,45.28388342094108 ,911.7515766629994 ,108.68925770080082
  ,2021-05-11, 22:57:49 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,114637250 ,37.59490884778838 ,916.0793342059287 ,109.20516660284146
