 , date, time, times, wifi_ssid_name, stutus_result   , play youtube, local host      , bytes transmitted, average cpu load, (Mb)          , (MB/s)          
  ,2021/5/12, 07:37:41 ,332,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,115947390,39.41480159,923.8763931,110.1346485
  ,2021/5/12, 07:39:04 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670,41.38810164,944.7426167,112.6220961
  ,2021/5/12, 07:40:18 ,333,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180,45.26734023,909.0250159,108.3642263
  ,2021/5/12, 07:41:45 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110,45.42832524,905.3284885,107.9235659
  ,2021/5/12, 07:43:12 ,334,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,113327110,42.69839387,902.1573965,107.5455423
  ,2021/5/12, 07:44:33 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320,43.42923439,921.3572999,109.8343491
  ,2021/5/12, 07:45:54 ,335,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,113982180,48.97185955,908.1728294,108.2626378
  ,2021/5/12, 07:47:18 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740,41.54208586,950.0255818,113.2518747
  ,2021/5/12, 07:48:25 ,336,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,110706830,64.53039153,884.1657487,105.4007707
  ,2021/5/12, 07:49:38 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,110706830,51.4318931,884.5419778,105.4456208
  ,2021/5/12, 07:50:57 ,337,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,112672040,47.4762843,897.6609493,107.009524
  ,2021/5/12, 07:52:17 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117257530,44.0174164,933.4629234,111.2774519
  ,2021/5/12, 07:53:25 ,338,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,116602460,46.97946082,930.8770533,110.9691922
  ,2021/5/12, 07:54:49 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117257530,47.3577633,937.9457447,111.8118459
  ,2021/5/12, 07:56:01 ,339,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,112672040,47.49734303,901.1043325,107.4200073
  ,2021/5/12, 07:57:20 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110,42.738117,903.702575,107.7297419
  ,2021/5/12, 07:58:25 ,340,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115292320,44.208098,921.9440036,109.9042897
  ,2021/5/12, 07:59:49 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320,48.34407158,919.2242943,109.5800751
  ,2021/5/12, 08:01:01 ,341,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112016970,48.83097443,896.0389845,106.8161708
  ,2021/5/12, 08:02:23 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119877810,44.91507859,956.6203828,114.0380362
  ,2021/5/12, 08:03:19 ,342,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110,50.43261592,904.2243301,107.79194
  ,2021/5/12, 08:04:38 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670,41.3661486,948.1053174,113.0229613
  ,2021/5/12, 08:05:45 ,343,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,119877810,45.81686855,956.3913403,114.0107322
  ,2021/5/12, 08:07:03 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112672040,54.4490936,899.0657983,107.1769951
  ,2021/5/12, 08:08:11 ,344,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110,43.28275588,906.3893266,108.0500277
  ,2021/5/12, 08:09:30 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,111361900,44.7728098,887.7154028,105.8239225
  ,2021/5/12, 08:10:36 ,345,CBN_CH8679G_Nelson-24G ,Scanning ,IGNORE ,10.118.252.82 ,118567670,48.73285204,947.5757793,112.9598354
  ,2021/5/12, 08:12:03 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,116602460,46.4487622,929.3310636,110.7848959
  ,2021/5/12, 08:13:10 ,346,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390,45.54962097,925.8097464,110.3651221
  ,2021/5/12, 08:14:29 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600,45.75150045,942.0244202,112.2980619
  ,2021/5/12, 08:15:47 ,347,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,113327110,49.20138596,903.2468548,107.6754159
  ,2021/5/12, 08:17:11 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600,41.02697717,940.8519359,112.1582908
  ,2021/5/12, 08:18:16 ,348,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112016970,45.8619434,896.0505196,106.8175458
  ,2021/5/12, 08:19:40 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,117912600,51.82536755,942.0733185,112.303891
  ,2021/5/12, 08:20:56 ,349,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,116602460,42.84538735,932.7245019,111.1894252
  ,2021/5/12, 08:22:19 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,111361900,42.44014825,890.7945309,106.1909832
  ,2021/5/12, 08:23:37 ,350,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112016970,44.82052294,895.5660897,106.7597973
  ,2021/5/12, 08:24:55 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,112672040,49.36222906,901.1969102,107.4310434
  ,2021/5/12, 08:26:25 ,351,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,113982180,46.2248892,911.751794,108.6892836
  ,2021/5/12, 08:27:53 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670,71.81339829,947.5861612,112.9610731
  ,2021/5/12, 08:29:09 ,352,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,116602460,43.83129931,929.5894026,110.8156923
  ,2021/5/12, 08:30:33 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,97605430,68.6505418,780.4666326,93.03887279
  ,2021/5/12, 08:31:43 ,353,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,114637250,43.68878714,913.2304424,108.8655522
  ,2021/5/12, 08:33:13 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,116602460,42.53665144,927.0460648,110.5125028
  ,2021/5/12, 08:34:33 ,354,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112016970,74.04669519,889.8763136,106.0815231
  ,2021/5/12, 08:36:10 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,108741620,60.82873526,868.605709,103.5458695
  ,2021/5/12, 08:37:07 ,355,CBN_CH8679G_Nelson-24G ,Disconnected ,Played ,10.118.252.82 ,112016970,69.43015092,894.5881536,106.6432182
  ,2021/5/12, 08:38:33 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119877810,44.24631665,956.1253611,113.979025
  ,2021/5/12, 08:39:52 ,356,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,115947390,47.01901437,924.5475556,110.2146573
  ,2021/5/12, 08:41:16 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740,41.81480962,949.3438217,113.1706025
  ,2021/5/12, 08:42:39 ,357,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,115292320,41.82940392,920.8548485,109.7744523
  ,2021/5/12, 08:44:01 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740,44.35938205,950.5614861,113.3157594
  ,2021/5/12, 08:45:21 ,358,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,114637250,47.76801662,917.0575509,109.3217791
  ,2021/5/12, 08:46:40 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,116602460,46.14449745,920.2692494,109.7046434
  ,2021/5/12, 08:48:03 ,359,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,119222740,45.32225697,950.8712497,113.3526861
  ,2021/5/12, 08:49:21 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670,42.60261503,944.4028606,112.5815941
  ,2021/5/12, 08:50:30 ,360,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,116602460,45.0107389,929.7921999,110.8398676
  ,2021/5/12, 08:52:00 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,IGNORE ,10.118.252.82 ,98260500,88.05902418,782.3785106,93.26678641
  ,2021/5/12, 08:56:13 ,361,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112016970,47.65872964,892.9728978,106.4506647
  ,2021/5/12, 08:57:35 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320,47.04095677,918.0520013,109.4403268
  ,2021/5/12, 08:58:45 ,362,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,119222740,52.19346811,950.8646954,113.3519048
  ,2021/5/12, 09:00:05 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740,42.57097243,953.684603,113.688064
  ,2021/5/12, 09:01:13 ,363,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,111361900,42.43545958,890.2745576,106.1289975
  ,2021/5/12, 09:02:37 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,98915570,74.79760833,790.6248493,94.24982658
  ,2021/5/12, 09:03:47 ,364,CBN_CH8679G_Nelson-24G ,Disconnected ,Played ,10.118.252.82 ,115292320,46.05386661,918.4598048,109.4889408
  ,2021/5/12, 09:04:56 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,114637250,45.9040969,915.9759344,109.1928404
  ,2021/5/12, 09:06:06 ,365,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,116602460,50.73159819,928.264564,110.6577592
  ,2021/5/12, 09:07:25 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,116602460,53.7358242,929.1929002,110.7684255
  ,2021/5/12, 09:08:36 ,366,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,110051760,91.22197193,876.410549,104.4762789
  ,2021/5/12, 09:10:03 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110,45.6763029,903.1398069,107.6626547
  ,2021/5/12, 09:11:12 ,367,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,111361900,44.19373696,889.2597083,106.0080181
  ,2021/5/12, 09:12:38 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112016970,53.36574984,887.994495,105.8571929
  ,2021/5/12, 09:13:26 ,368,CBN_CH8679G_Nelson-24G ,Disconnected ,Played ,0,0,0,0,0
  ,2021/5/12, 09:14:43 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,120532880,47.13321711,960.6032101,114.5128262
  ,2021/5/12, 09:15:42 ,369,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,119877810,44.01987521,958.1916049,114.2253405
  ,2021/5/12, 09:16:57 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,120532880,45.65734436,962.0281038,114.6826868
  ,2021/5/12, 09:17:58 ,370,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,119222740,49.00015133,951.4680738,113.4238331
  ,2021/5/12, 09:19:11 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740,46.8364605,952.7472397,113.5763216
  ,2021/5/12, 09:20:14 ,371,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,118567670,65.14573671,948.4305595,113.0617332
  ,2021/5/12, 09:21:24 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119877810,47.49619685,955.0704055,113.8532645
  ,2021/5/12, 09:22:30 ,372,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,120532880,46.38814968,962.1743508,114.7001208
  ,2021/5/12, 09:23:32 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,119877810,48.45175973,958.092097,114.2134782
  ,2021/5/12, 09:24:38 ,373,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,114637250,49.67650661,916.1140242,109.209302
  ,2021/5/12, 09:25:53 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,120532880,45.09556513,961.6637097,114.6392476
  ,2021/5/12, 09:27:06 ,374,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,110706830,46.44735605,885.277675,105.5333227
  ,2021/5/12, 09:28:26 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,IGNORE ,10.118.252.82 ,115947390,48.17979516,926.4868107,110.4458345
  ,2021/5/12, 09:29:38 ,375,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,111361900,47.9926263,888.099393,105.8696977
  ,2021/5/12, 09:31:02 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,109396690,59.81087935,871.1373765,103.8476678
  ,2021/5/12, 09:32:15 ,376,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,104156130,87.6527761,829.3304706,98.8638962
  ,2021/5/12, 09:33:49 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113327110,65.19163362,901.7393697,107.4957096
  ,2021/5/12, 09:35:03 ,377,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,116602460,48.83227016,932.715163,111.1883119
  ,2021/5/12, 09:36:31 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,111361900,45.86194682,888.3208658,105.8960993
  ,2021/5/12, 09:37:42 ,378,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,102845990,87.67491102,820.386351,97.79767406
  ,2021/5/12, 09:39:13 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,102190920,85.26820455,814.6955561,97.11927844
  ,2021/5/12, 09:40:19 ,379,CBN_CH8679G_Nelson-24G ,Connecting ,IGNORE ,10.118.252.82 ,115947390,45.95412392,926.084333,110.3978554
  ,2021/5/12, 09:41:42 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,102845990,52.25894295,819.9767993,97.74885169
  ,2021/5/12, 09:42:59 ,380,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390,52.02248741,926.6108222,110.4606178
  ,2021/5/12, 09:44:21 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112672040,50.36264348,900.7125382,107.3733018
  ,2021/5/12, 09:45:38 ,381,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180,45.56483578,910.9118456,108.589154
  ,2021/5/12, 09:46:53 ,    ,CBN_CH8679G_Nelson-5G ,Connecting ,Played ,10.118.252.82 ,113327110,44.60937803,904.3144303,107.8026808
  ,2021/5/12, 09:48:09 ,382,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,108086550,50.35164362,862.6712136,102.8384225
  ,2021/5/12, 09:49:21 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,101535850,91.39532955,809.2020613,96.46440283
  ,2021/5/12, 09:50:35 ,383,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,105466270,69.73171101,839.738189,100.1045929
  ,2021/5/12, 09:52:06 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,98915570,90.29707319,790.573626,94.2437203
  ,2021/5/12, 09:53:20 ,384,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,102845990,77.60176451,820.8890541,97.85760093
  ,2021/5/12, 09:54:59 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,95640220,87.16565744,763.2282032,90.98389187
  ,2021/5/12, 09:56:12 ,385,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180,55.13696294,911.1038896,108.6120474
  ,2021/5/12, 09:57:27 ,    ,CBN_CH8679G_Nelson-5G ,Connecting ,Played ,10.118.252.82 ,111361900,46.01433683,890.0648301,106.1039961
  ,2021/5/12, 09:58:55 ,386,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,103501060,79.84914109,824.5068406,98.28887469
  ,2021/5/12, 10:00:28 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,104811200,74.48047718,835.4585434,99.59441941
  ,2021/5/12, 10:01:45 ,387,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115292320,47.20569245,918.937598,109.5458982
  ,2021/5/12, 10:03:06 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670,46.4238621,944.1417622,112.5504687
  ,2021/5/12, 10:04:22 ,388,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,104156130,80.51305262,828.7860915,98.79900116
  ,2021/5/12, 10:05:57 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,108741620,69.86217989,868.6119124,103.546609
  ,2021/5/12, 10:07:13 ,389,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180,46.92984289,907.6460856,108.199845
  ,2021/5/12, 10:08:41 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115947390,46.53097306,925.6971821,110.3517034
  ,2021/5/12, 10:09:57 ,390,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,103501060,82.11002784,827.9099828,98.69456086
  ,2021/5/12, 10:11:28 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110706830,41.63583532,884.5878967,105.4510947
  ,2021/5/12, 10:12:43 ,391,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,104156130,66.24842793,832.1580278,99.20096728
  ,2021/5/12, 10:14:14 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,108086550,59.00775106,853.5257389,101.7481969
  ,2021/5/12, 10:15:27 ,392,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,104156130,78.56157919,830.5050474,99.00391667
  ,2021/5/12, 10:17:00 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,105466270,88.53655945,839.0266304,100.0197685
  ,2021/5/12, 10:18:13 ,393,CBN_CH8679G_Nelson-24G ,Disconnected ,Played ,10.118.252.82 ,113327110,65.70920627,901.9986119,107.5266137
  ,2021/5/12, 10:19:40 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320,48.20803792,921.3039803,109.827993
  ,2021/5/12, 10:20:51 ,394,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,117257530,47.58222756,933.8708171,111.3260766
  ,2021/5/12, 10:22:22 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113982180,49.03590098,909.3150545,108.3988016
  ,2021/5/12, 10:23:34 ,395,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,109396690,61.6153654,873.5949563,104.1406341
  ,2021/5/12, 10:25:03 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,118567670,71.09509568,945.163221,112.6722361
  ,2021/5/12, 10:26:20 ,396,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,87779380,85.40370449,702.042051,83.68993414
  ,2021/5/12, 10:27:52 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112016970,44.28402839,894.6577833,106.6515187
  ,2021/5/12, 10:29:10 ,397,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,88434450,74.82176945,704.2858897,83.95742055
  ,2021/5/12, 10:30:42 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112672040,44.24879418,899.0298806,107.1727134
  ,2021/5/12, 10:31:56 ,398,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112672040,46.82146644,897.0336998,106.9347501
  ,2021/5/12, 10:33:30 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115292320,45.9522328,917.7590685,109.4054065
  ,2021/5/12, 10:34:48 ,399,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390,48.42216565,923.7500417,110.1195862
  ,2021/5/12, 10:36:21 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,101535850,90.61795146,808.3590073,96.36390296
  ,2021/5/12, 10:37:38 ,400,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,89744590,81.18334565,717.8331535,85.57238024
  ,2021/5/12, 10:39:10 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110706830,48.00879481,882.6508144,105.2201765
  ,2021/5/12, 10:40:27 ,401,CBN_CH8679G_Nelson-24G ,Connecting ,Played ,10.118.252.82 ,115292320,46.327493,920.877207,109.7771176
  ,2021/5/12, 10:41:58 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,115947390,46.60345023,925.1772305,110.2897204
  ,2021/5/12, 10:43:25 ,402,CBN_CH8679G_Nelson-24G ,Successed ,Played ,10.118.252.82 ,113982180,54.35416548,907.4283682,108.1738911
  ,2021/5/12, 10:44:53 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112672040,48.65745207,897.668196,107.0103879
  ,2021/5/12, 10:46:11 ,403,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112672040,54.08510683,900.7728416,107.3804905
  ,2021/5/12, 10:47:24 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,115947390,49.11886808,927.3027622,110.5431035
  ,2021/5/12, 10:48:33 ,404,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390,46.61362641,926.4051842,110.4361038
  ,2021/5/12, 10:49:39 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,81883750,77.32712772,651.0108674,77.60654299
  ,2021/5/12, 10:50:59 ,405,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,103501060,81.82937489,823.1184042,98.12336018
  ,2021/5/12, 10:52:25 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110706830,43.8587574,882.4197562,105.1926322
  ,2021/5/12, 10:53:30 ,406,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,114637250,50.71238056,912.9222385,108.8288115
  ,2021/5/12, 10:54:57 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,116602460,43.10990989,928.3976049,110.6736189
  ,2021/5/12, 10:56:05 ,407,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,118567670,47.11101505,945.805173,112.7487627
  ,2021/5/12, 10:57:34 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,112672040,47.92823831,899.9929547,107.2875207
  ,2021/5/12, 10:58:44 ,408,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,114637250,45.7112166,915.8038712,109.1723289
  ,2021/5/12, 11:00:11 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,119222740,48.26303552,949.4787884,113.1866918
  ,2021/5/12, 11:01:14 ,409,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,116602460,49.36705011,928.6426408,110.7028295
  ,2021/5/12, 11:02:38 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,110051760,89.56577286,875.4755369,104.3648168
  ,2021/5/12, 11:03:47 ,410,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113982180,51.2024709,907.416527,108.1724795
  ,2021/5/12, 11:05:12 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,111361900,54.70424107,889.9109373,106.0856506
  ,2021/5/12, 11:06:21 ,411,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,112016970,44.35165761,894.1231694,106.5877878
  ,2021/5/12, 11:07:50 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,116602460,46.94636559,931.3406122,111.0244527
  ,2021/5/12, 11:09:00 ,412,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,114637250,46.62109379,912.9796588,108.8356565
  ,2021/5/12, 11:10:05 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,114637250,47.98331288,916.0710439,109.2041783
  ,2021/5/12, 11:11:09 ,413,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,114637250,45.90751563,914.7197701,109.0430939
  ,2021/5/12, 11:12:15 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,112672040,53.85491408,897.1105413,106.9439103
  ,2021/5/12, 11:13:18 ,414,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,108741620,49.16615271,869.3097304,103.6297954
  ,2021/5/12, 11:14:39 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,IGNORE ,10.118.252.82 ,116602460,51.36419709,928.2055448,110.6507236
  ,2021/5/12, 11:15:48 ,415,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,115947390,45.07920471,925.8754032,110.372949
  ,2021/5/12, 11:17:11 ,    ,CBN_CH8679G_Nelson-5G ,Successed ,Played ,10.118.252.82 ,113982180,46.51897993,909.781406,108.4543951
  ,2021/5/12, 11:18:24 ,416,CBN_CH8679G_Nelson-24G ,Scanning ,Played ,10.118.252.82 ,113327110,45.97532006,904.5491193,107.8306579
  ,2021/5/12, 11:19:38 ,    ,CBN_CH8679G_Nelson-5G ,Scanning ,Played ,10.118.252.82 ,114637250,49.38160807,917.0035515,109.3153419
